index,xo,yo,xd,yd,volume
537,-73.556245,45.520601,-73.49357,45.672876,92
538,-73.492836,45.676157,-73.820588,45.441287,53
539,-73.636377,45.604076,-73.518084,45.666779,60
540,-73.521784,45.569321,-73.631002,45.422751,96
541,-73.616111,45.569536,-73.872146,45.421492,25
542,-73.620637,45.610632,-73.580499,45.609881,53
543,-73.634629,45.606006,-73.704007,45.541521,38
544,-73.510893,45.585293,-73.638551,45.587874,27
545,-73.53947,45.605615,-73.682001,45.513185,98
546,-73.650723,45.505183,-73.613023,45.510556,87
547,-73.805806,45.462971,-73.579588,45.655568,6
548,-73.726228,45.519766,-73.936034,45.489225,57
549,-73.85528,45.477185,-73.666851,45.517347,82
550,-73.862432,45.427322,-73.710991,45.447664,43
551,-73.588015,45.457261,-73.653372,45.49415,92
552,-73.74728,45.455409,-73.512459,45.663609,15
553,-73.615788,45.535219,-73.558114,45.455031,82
554,-73.618635,45.610831,-73.872779,45.489783,80
555,-73.566039,45.476625,-73.519825,45.601532,23
556,-73.605698,45.564094,-73.82398,45.430983,60
557,-73.592184,45.618159,-73.670741,45.528734,82
558,-73.794909,45.459606,-73.599604,45.487514,45
559,-73.561244,45.551144,-73.69969,45.447599,46
560,-73.570323,45.620171,-73.561434,45.491318,66
561,-73.743024,45.484064,-73.503372,45.633683,92
562,-73.544378,45.461574,-73.594362,45.553972,62
563,-73.80952,45.445577,-73.583473,45.563693,68
564,-73.630742,45.602298,-73.70566,45.475099,8
565,-73.856213,45.42921,-73.723987,45.461477,26
566,-73.824971,45.4801,-73.593301,45.487257,14
567,-73.590521,45.457617,-73.753127,45.444567,77
568,-73.598628,45.463935,-73.641688,45.51579,34
569,-73.626897,45.423159,-73.789599,45.476473,21
570,-73.93689,45.404776,-73.581369,45.525707,10
571,-73.542882,45.476409,-73.667796,45.502999,82
572,-73.625913,45.521908,-73.874307,45.451091,1
573,-73.534676,45.466673,-73.827214,45.482048,71
574,-73.552808,45.471279,-73.595836,45.426982,88
575,-73.611999,45.599081,-73.549897,45.479097,57
576,-73.881663,45.485976,-73.791288,45.460609,36
577,-73.574797,45.618405,-73.654331,45.473998,29
578,-73.717557,45.510971,-73.585814,45.628454,21
579,-73.63743,45.509131,-73.827119,45.497148,9
580,-73.494014,45.640221,-73.564623,45.652835,40
581,-73.590901,45.446957,-73.512815,45.646536,77
582,-73.536383,45.54414,-73.566176,45.488297,53
583,-73.592372,45.538606,-73.826946,45.430371,93
584,-73.855942,45.446933,-73.633872,45.501616,38
585,-73.552844,45.498151,-73.554198,45.524968,92
586,-73.559105,45.520952,-73.618157,45.476645,63
587,-73.575697,45.567169,-73.552774,45.585828,65
588,-73.617503,45.437945,-73.679807,45.51579,0
589,-73.653767,45.522423,-73.600245,45.595665,74
590,-73.724646,45.489898,-73.734055,45.443319,3
591,-73.535459,45.548502,-73.748207,45.513386,71
592,-73.801178,45.506665,-73.584148,45.563036,29
593,-73.911132,45.423986,-73.646895,45.513612,52
594,-73.545425,45.456727,-73.635178,45.430373,71
595,-73.652067,45.542952,-73.596696,45.488704,64
596,-73.955341,45.404523,-73.923506,45.408682,71
597,-73.558075,45.495772,-73.587784,45.535252,2
598,-73.63197,45.428207,-73.610054,45.473261,87
599,-73.683012,45.500367,-73.852201,45.46461,35
600,-73.80719,45.505742,-73.621966,45.564707,10
601,-73.591975,45.63914,-73.562272,45.470424,7
602,-73.631313,45.466207,-73.5747,45.500885,100
603,-73.566209,45.557393,-73.657795,45.571292,46
604,-73.910357,45.424127,-73.602827,45.514665,84
605,-73.574378,45.517267,-73.797241,45.502103,97
606,-73.514368,45.592588,-73.601395,45.592624,63
607,-73.679337,45.434779,-73.615501,45.416975,57
608,-73.644588,45.537427,-73.627993,45.532007,71
609,-73.509642,45.69874,-73.595808,45.539198,48
610,-73.724026,45.513245,-73.62742,45.453734,36
611,-73.592331,45.56114,-73.550627,45.449348,25
612,-73.687374,45.435286,-73.559454,45.51713,51
613,-73.711389,45.437946,-73.577314,45.544127,23
614,-73.614106,45.587736,-73.685561,45.504944,44
615,-73.575758,45.539242,-73.668978,45.528817,23
616,-73.651092,45.440991,-73.892736,45.459515,88
617,-73.722382,45.442386,-73.818677,45.512623,47
618,-73.918069,45.414604,-73.889376,45.456567,29
619,-73.575296,45.598913,-73.649446,45.559613,81
620,-73.762446,45.48522,-73.599034,45.474311,74
621,-73.868262,45.501285,-73.689346,45.532314,94
622,-73.781628,45.451905,-73.648183,45.476318,30
623,-73.55461,45.509677,-73.61276,45.515589,51
624,-73.678453,45.511501,-73.57005,45.646314,4
625,-73.881127,45.423257,-73.902199,45.505943,100
626,-73.648006,45.499031,-73.692419,45.439746,33
627,-73.861836,45.481497,-73.649313,45.460004,41
628,-73.568537,45.48094,-73.835474,45.431364,18
629,-73.604271,45.478259,-73.803956,45.514394,30
630,-73.825219,45.427814,-73.783637,45.488697,79
631,-73.498982,45.676889,-73.642806,45.560349,77
632,-73.713888,45.466212,-73.526523,45.64965,92
633,-73.700757,45.475764,-73.599,45.474061,25
634,-73.563284,45.522915,-73.649805,45.459389,90
635,-73.592933,45.47101,-73.851259,45.431119,43
636,-73.546867,45.601371,-73.663978,45.458642,27
637,-73.537739,45.584041,-73.581341,45.454203,35
638,-73.580499,45.609881,-73.51585,45.603583,87
639,-73.51629,45.607909,-73.816048,45.449889,66
640,-73.612231,45.465492,-73.681832,45.526534,3
641,-73.850019,45.472487,-73.62468,45.548178,92
642,-73.64509,45.555425,-73.78873,45.490632,67
643,-73.533586,45.608628,-73.54192,45.65942,84
644,-73.600103,45.466513,-73.650592,45.551377,10
645,-73.494241,45.669744,-73.806143,45.435762,31
646,-73.582664,45.489624,-73.692254,45.439752,47
647,-73.697931,45.455518,-73.644734,45.564758,82
648,-73.626399,45.415366,-73.514834,45.640721,41
649,-73.812164,45.447112,-73.613705,45.478891,88
650,-73.657079,45.509685,-73.732594,45.446867,73
651,-73.813153,45.434834,-73.84639,45.479248,11
652,-73.838836,45.492722,-73.603368,45.632763,14
653,-73.619055,45.527923,-73.873705,45.453225,26
654,-73.781787,45.507651,-73.856486,45.501189,17
655,-73.552469,45.514075,-73.569959,45.646237,33
656,-73.619033,45.612286,-73.489379,45.638761,52
657,-73.508391,45.659349,-73.678056,45.441956,32
658,-73.666067,45.430909,-73.612386,45.466935,53
659,-73.571507,45.566594,-73.557944,45.473935,7
660,-73.680155,45.5156,-73.618635,45.519166,67
661,-73.596409,45.465695,-73.826653,45.480746,47
662,-73.634581,45.464984,-73.634869,45.592274,68
663,-73.581895,45.467294,-73.812109,45.442615,85
664,-73.730511,45.522448,-73.573338,45.502189,33
665,-73.589816,45.520946,-73.617765,45.550195,9
666,-73.639921,45.482049,-73.725672,45.528685,61
667,-73.683548,45.505288,-73.553949,45.517308,5
668,-73.620665,45.421093,-73.583045,45.621985,71
669,-73.84512,45.470574,-73.657344,45.456756,26
670,-73.550367,45.585038,-73.572827,45.561965,48
671,-73.491513,45.65379,-73.572852,45.597084,1
672,-73.836788,45.427238,-73.503075,45.679282,3
673,-73.538198,45.573323,-73.753362,45.445845,46
674,-73.559208,45.643973,-73.69134,45.49391,54
675,-73.635703,45.466166,-73.840581,45.505038,87
676,-73.628959,45.460518,-73.871854,45.489089,68
677,-73.619188,45.478243,-73.67623,45.551945,47
678,-73.621928,45.524835,-73.616824,45.582405,43
679,-73.955685,45.405287,-73.634148,45.606254,1
680,-73.648795,45.513388,-73.58494,45.551137,97
681,-73.612456,45.552834,-73.549908,45.525995,12
682,-73.670308,45.478425,-73.651066,45.516524,67
683,-73.710842,45.441598,-73.849266,45.43939,9
684,-73.626781,45.484856,-73.630756,45.521475,77
685,-73.557641,45.485586,-73.806131,45.484174,12
686,-73.492679,45.6404,-73.579019,45.59369,33
687,-73.942661,45.403416,-73.542012,45.659359,25
688,-73.819411,45.475585,-73.839461,45.508772,34
689,-73.538815,45.572398,-73.638919,45.472706,95
690,-73.522359,45.592608,-73.689786,45.444845,75
691,-73.714516,45.535865,-73.630062,45.606529,33
692,-73.716898,45.488848,-73.562141,45.657796,32
693,-73.572508,45.542786,-73.636681,45.60111,75
694,-73.712527,45.509376,-73.806082,45.510842,34
695,-73.625104,45.543455,-73.849545,45.501394,29
696,-73.65509,45.504221,-73.652533,45.521545,19
697,-73.721546,45.439849,-73.597428,45.568392,94
698,-73.545741,45.488937,-73.902446,45.460122,54
699,-73.605415,45.52864,-73.587641,45.572979,4
700,-73.802251,45.44629,-73.639436,45.454251,87
701,-73.732641,45.522555,-73.817889,45.449367,16
702,-73.54862,45.57414,-73.850688,45.467677,75
703,-73.870702,45.479,-73.60545,45.611828,86
704,-73.636755,45.594858,-73.570387,45.521766,56
705,-73.860495,45.456523,-73.751351,45.443324,9
706,-73.632224,45.478675,-73.581419,45.49509,8
707,-73.620136,45.446951,-73.717823,45.499967,22
708,-73.629065,45.480019,-73.628466,45.600855,51
709,-73.628195,45.490154,-73.490255,45.639988,73
710,-73.596128,45.561326,-73.630482,45.572945,89
711,-73.65498,45.463706,-73.85245,45.500855,69
712,-73.619699,45.494291,-73.579421,45.551405,1
713,-73.643936,45.44782,-73.496876,45.655237,4
714,-73.81881,45.455999,-73.631565,45.41988,86
715,-73.587822,45.433258,-73.841478,45.45657,20
716,-73.667751,45.479928,-73.644989,45.534786,86
717,-73.538766,45.558562,-73.51585,45.603583,68
718,-73.565108,45.489101,-73.846888,45.441443,44
719,-73.8095,45.511061,-73.591191,45.640383,67
720,-73.534258,45.588099,-73.60493,45.471569,98
721,-73.622255,45.536333,-73.649597,45.428075,79
722,-73.640793,45.569398,-73.622939,45.489468,10
723,-73.580141,45.638508,-73.86583,45.448996,50
724,-73.652476,45.422207,-73.538404,45.46711,23
725,-73.562195,45.585734,-73.494163,45.636683,60
726,-73.63676,45.581168,-73.512697,45.579959,55
727,-73.680762,45.534318,-73.668567,45.446125,95
728,-73.878755,45.461468,-73.654845,45.538274,6
729,-73.545518,45.487781,-73.854892,45.477302,4
730,-73.596788,45.48874,-73.623543,45.609954,82
731,-73.766614,45.440237,-73.771177,45.450673,31
732,-73.549517,45.544047,-73.499953,45.684005,55
733,-73.633821,45.528285,-73.55441,45.461818,0
734,-73.61402,45.610284,-73.67113,45.431554,68
735,-73.568864,45.486634,-73.876462,45.488138,24
736,-73.597521,45.616322,-73.712966,45.469615,65
737,-73.626849,45.471183,-73.565055,45.46482,77
738,-73.500406,45.641665,-73.531822,45.593556,82
739,-73.678346,45.461091,-73.823558,45.477921,35
740,-73.549538,45.584896,-73.536253,45.613784,57
741,-73.875163,45.441884,-73.699095,45.467401,96
742,-73.823808,45.487296,-73.607935,45.486892,100
743,-73.550845,45.663703,-73.858512,45.445507,37
744,-73.728139,45.530933,-73.516287,45.636586,26
745,-73.563955,45.547556,-73.781628,45.451905,10
746,-73.649358,45.572132,-73.921459,45.410022,20
747,-73.634748,45.545522,-73.6446,45.509536,30
748,-73.506048,45.669503,-73.807688,45.44609,58
749,-73.645324,45.592302,-73.547593,45.60629,96
750,-73.640028,45.432615,-73.549721,45.609052,49
751,-73.639864,45.456935,-73.863657,45.487088,88
752,-73.606016,45.621869,-73.54716,45.460273,37
753,-73.609735,45.430146,-73.950808,45.40635,12
754,-73.69021,45.538691,-73.698121,45.499197,43
755,-73.630875,45.54947,-73.597428,45.568392,63
756,-73.665347,45.563132,-73.573325,45.621465,57
757,-73.570546,45.520781,-73.909529,45.460389,91
758,-73.660313,45.461174,-73.794885,45.458566,33
759,-73.57197,45.546568,-73.647311,45.540265,95
760,-73.696759,45.546209,-73.585932,45.582593,91
761,-73.814776,45.483882,-73.580909,45.53385,79
762,-73.605467,45.568393,-73.55902,45.579525,5
763,-73.570991,45.544941,-73.635875,45.460927,36
764,-73.586003,45.544448,-73.863,45.486089,39
765,-73.643642,45.511179,-73.620277,45.539943,90
766,-73.599652,45.554295,-73.571369,45.659282,100
767,-73.81464,45.453084,-73.868963,45.462233,20
768,-73.858512,45.445507,-73.668382,45.528658,36
769,-73.539448,45.672236,-73.871671,45.448697,1
770,-73.576587,45.647187,-73.806105,45.49399,65
771,-73.682064,45.513643,-73.5836,45.526059,12
772,-73.678037,45.538714,-73.614399,45.491519,30
773,-73.844509,45.500816,-73.554751,45.494698,6
774,-73.557598,45.536884,-73.862979,45.45955,86
775,-73.865286,45.437856,-73.564158,45.574988,6
776,-73.874723,45.467503,-73.851658,45.491343,40
777,-73.663643,45.447961,-73.555638,45.527344,59
778,-73.533365,45.573181,-73.70235,45.436679,18
779,-73.612548,45.578278,-73.899073,45.436986,19
780,-73.573527,45.516878,-73.508632,45.588518,63
781,-73.866152,45.463924,-73.6255,45.427913,56
782,-73.592682,45.550436,-73.579236,45.642673,0
783,-73.615127,45.580868,-73.550061,45.54911,14
784,-73.824686,45.438877,-73.58818,45.484593,2
785,-73.545982,45.465986,-73.552893,45.61988,52
786,-73.627545,45.475348,-73.865526,45.51472,13
787,-73.957647,45.409152,-73.662095,45.470146,12
788,-73.655369,45.496148,-73.535147,45.520533,24
789,-73.713936,45.441383,-73.637852,45.487606,15
790,-73.568463,45.549589,-73.576998,45.483478,43
791,-73.68039,45.432205,-73.650527,45.583056,24
792,-73.587975,45.523746,-73.844769,45.505279,38
793,-73.560448,45.532177,-73.643163,45.53972,53
794,-73.533455,45.547845,-73.538176,45.541355,2
795,-73.527121,45.686078,-73.600128,45.476393,61
796,-73.509929,45.591578,-73.513952,45.643835,38
797,-73.50648,45.677702,-73.848744,45.437078,38
798,-73.575374,45.562036,-73.566301,45.530708,83
799,-73.677249,45.504396,-73.645648,45.573018,77
800,-73.61715,45.628167,-73.633508,45.4731,65
801,-73.587284,45.463669,-73.624414,45.451168,29
802,-73.911132,45.423986,-73.671836,45.534434,91
803,-73.628656,45.550598,-73.563977,45.518401,80
804,-73.618157,45.495049,-73.827214,45.482048,37
805,-73.612564,45.615096,-73.526264,45.507473,75
806,-73.563658,45.6173,-73.595668,45.46495,81
807,-73.720872,45.523731,-73.670853,45.440018,42
808,-73.732431,45.442956,-73.492038,45.643797,18
809,-73.577223,45.583357,-73.625797,45.485644,1
810,-73.559271,45.590368,-73.950792,45.405838,87
811,-73.637983,45.508512,-73.593637,45.541121,67
812,-73.833994,45.442659,-73.540049,45.604916,66
813,-73.593014,45.471484,-73.682229,45.508605,16
814,-73.588109,45.528532,-73.87877,45.428998,98
815,-73.56213,45.521532,-73.638279,45.429594,38
816,-73.707434,45.474047,-73.57716,45.44692,14
817,-73.802786,45.450339,-73.600549,45.534047,22
818,-73.837695,45.469911,-73.577307,45.650906,85
819,-73.591368,45.628871,-73.693823,45.508621,48
820,-73.842101,45.474945,-73.690166,45.52364,69
821,-73.853315,45.45914,-73.863601,45.431294,72
822,-73.568268,45.510816,-73.611492,45.599559,74
823,-73.612589,45.558562,-73.906958,45.505503,91
824,-73.821288,45.457469,-73.670265,45.458717,51
825,-73.56605,45.468182,-73.579477,45.492285,93
826,-73.675903,45.440053,-73.892338,45.46115,32
827,-73.828148,45.479596,-73.903632,45.443669,37
828,-73.529906,45.592218,-73.536594,45.672182,32
829,-73.656915,45.503148,-73.617018,45.628036,5
830,-73.865286,45.437856,-73.9527,45.403803,52
831,-73.661488,45.431235,-73.554029,45.643607,0
832,-73.557073,45.531328,-73.569539,45.64356,45
833,-73.870097,45.48042,-73.550799,45.542067,1
834,-73.83664,45.507852,-73.619709,45.479249,0
835,-73.491197,45.677129,-73.490751,45.649602,15
836,-73.57452,45.579947,-73.669824,45.552005,19
837,-73.502038,45.641841,-73.616807,45.555506,28
838,-73.553875,45.503356,-73.54762,45.553384,0
839,-73.674343,45.553914,-73.561982,45.508471,71
840,-73.517125,45.589575,-73.585577,45.461825,21
841,-73.648986,45.531639,-73.65485,45.50901,7
842,-73.627458,45.501556,-73.718392,45.515765,71
843,-73.685011,45.444811,-73.524539,45.56521,92
844,-73.61255,45.485354,-73.58129,45.555229,89
845,-73.607957,45.527454,-73.604773,45.606026,92
846,-73.507121,45.630791,-73.807812,45.446132,73
847,-73.600935,45.471146,-73.493665,45.637303,78
848,-73.70275,45.52435,-73.821381,45.499251,54
849,-73.695332,45.446697,-73.538165,45.471149,80
850,-73.498038,45.62763,-73.579208,45.528007,56
851,-73.569653,45.602821,-73.562415,45.480011,10
852,-73.587852,45.64666,-73.698076,45.522992,22
853,-73.858691,45.510613,-73.890635,45.420199,53
854,-73.701711,45.518514,-73.845561,45.43809,96
855,-73.612872,45.490822,-73.617126,45.60412,4
856,-73.759731,45.507906,-73.578953,45.524606,78
857,-73.581967,45.479878,-73.603153,45.518251,54
858,-73.536941,45.546054,-73.510383,45.611429,61
859,-73.60069,45.49463,-73.592939,45.44354,27
860,-73.846375,45.433363,-73.615736,45.541005,39
861,-73.639167,45.582373,-73.526177,45.611874,9
862,-73.800241,45.447014,-73.676859,45.514367,49
863,-73.853909,45.480654,-73.826281,45.48621,76
864,-73.741438,45.493123,-73.577971,45.500421,0
865,-73.573334,45.587241,-73.894935,45.41583,0
866,-73.590155,45.532466,-73.660521,45.49939,16
867,-73.667526,45.555111,-73.823175,45.482475,93
868,-73.57229,45.487268,-73.588139,45.475833,30
869,-73.815517,45.504736,-73.55474,45.608827,5
870,-73.514956,45.606728,-73.925599,45.406504,2
871,-73.624585,45.4942,-73.550096,45.456858,74
872,-73.554488,45.502394,-73.60251,45.575865,20
873,-73.828931,45.477507,-73.765783,45.442551,28
874,-73.670029,45.533419,-73.563201,45.59724,36
875,-73.844533,45.438305,-73.589137,45.477327,87
876,-73.801895,45.490717,-73.567972,45.532165,34
877,-73.587227,45.535852,-73.591045,45.580397,7
878,-73.87515,45.444925,-73.639664,45.526212,10
879,-73.674996,45.500746,-73.523133,45.599999,52
880,-73.586679,45.480648,-73.690255,45.538643,16
881,-73.555439,45.553946,-73.549433,45.578499,50
882,-73.602729,45.473592,-73.567616,45.590384,60
883,-73.56109,45.51532,-73.586844,45.524197,51
884,-73.577062,45.514219,-73.631074,45.550653,27
885,-73.636789,45.603677,-73.575205,45.478999,93
886,-73.837256,45.428895,-73.836142,45.498999,85
887,-73.927801,45.417121,-73.589608,45.530476,69
888,-73.592186,45.465588,-73.593184,45.571268,35
889,-73.86514,45.431048,-73.643808,45.452276,88
890,-73.6863,45.50435,-73.68829,45.497945,14
891,-73.700052,45.440832,-73.639112,45.492701,74
892,-73.7271,45.521227,-73.868697,45.482511,96
893,-73.652699,45.45644,-73.606507,45.543075,53
894,-73.588803,45.637157,-73.795983,45.493039,4
895,-73.560153,45.603386,-73.5243,45.610478,100
896,-73.650694,45.423064,-73.639756,45.530584,65
897,-73.824257,45.431799,-73.493733,45.651108,25
898,-73.525971,45.686786,-73.614163,45.512453,57
899,-73.556858,45.566035,-73.8096,45.507897,15
900,-73.73334,45.522973,-73.816949,45.43831,71
901,-73.854943,45.456702,-73.571246,45.604367,86
902,-73.654583,45.464235,-73.624962,45.492461,93
903,-73.884403,45.489324,-73.562695,45.51115,7
904,-73.545327,45.595914,-73.854697,45.503703,31
905,-73.872965,45.457179,-73.604556,45.450823,49
906,-73.652751,45.497301,-73.896998,45.421541,75
907,-73.596819,45.516155,-73.638113,45.489333,4
908,-73.838242,45.463579,-73.569662,45.490053,5
909,-73.713158,45.511283,-73.656395,45.57701,38
910,-73.802547,45.446163,-73.784529,45.49708,27
911,-73.611987,45.472529,-73.903436,45.430824,96
912,-73.568575,45.519896,-73.555007,45.44788,66
913,-73.49842,45.63875,-73.908177,45.46049,47
914,-73.578311,45.623776,-73.492209,45.679361,92
915,-73.696351,45.530425,-73.571871,45.535769,92
916,-73.803761,45.459699,-73.726447,45.517661,84
917,-73.810171,45.464985,-73.54775,45.55337,41
918,-73.519553,45.687774,-73.89012,45.463283,65
919,-73.665933,45.43095,-73.702586,45.47727,33
920,-73.567283,45.521182,-73.540452,45.589683,22
921,-73.651471,45.503674,-73.59971,45.489107,62
922,-73.844848,45.486531,-73.532942,45.571566,30
923,-73.65857,45.433639,-73.826448,45.487551,70
924,-73.868697,45.482511,-73.532921,45.549914,63
925,-73.579652,45.612881,-73.587798,45.591864,82
926,-73.699199,45.522682,-73.909621,45.418432,11
927,-73.620236,45.540015,-73.880506,45.465551,64
928,-73.542631,45.60476,-73.631385,45.510429,99
929,-73.492419,45.686527,-73.619136,45.418322,32
930,-73.694309,45.521129,-73.813162,45.434756,54
